pos x,pos y,ori,major axis len,minor axis len,body area,fg area,img contrast,min fg dist,wing l x,wing l y,wing r x,wing r y,wing l ang,wing l len,wing r ang,wing r len,leg 1 x,leg 1 y,leg 2 x,leg 2 y,leg 3 x,leg 3 y,leg 4 x,leg 4 y,leg 5 x,leg 5 y,leg 6 x,leg 6 y,leg 1 ang,leg 2 ang,leg 3 ang,leg 4 ang,leg 5 ang,leg 6 ang,vel,ang_vel,min_wing_ang,max_wing_ang,mean_wing_length,axis_ratio,fg_body_ratio,contrast,dist_to_wall,dist_to_other,angle_between,facing_angle,leg_dist
659.8561485,433.74942,3.001852199,38.10678839,14.71797951,431,1329,0.4533469807,354.6406555,691,441,693,434,-0.08899449906,31.97671649,0.132180221,33.14479873,,,,,,,,,,,,,,,,,,,0.05504265274,0.0633240909,0.08057483367,0.08484187197,1.976825984,2.563309861,3.036648985,0.4619079717,7.130008221,25.64886548,2.799079628,3.098514945,21.60875041
659.8680089,433.5749441,2.998192041,38.63353716,15.09146566,447,1348,0.4787514442,354.6110535,692,440,692,437,-0.05395477926,32.76806666,0.03720826219,32.31401951,638,436,,,,,,,,,,,-2.887748161,,,,,,0.1285881959,0.1033397407,0.06074035222,0.06291712581,1.983715603,2.572253762,3.029835244,0.4719577818,7.130008221,25.64744668,2.768024067,3.099889438,21.61053391
659.8337079,433.6449438,2.992593213,38.66415105,14.98630972,445,1337,0.4769812579,354.6110535,692,440,692,437,-0.04605735131,32.78806321,0.04507175784,32.34079083,,,,,,,,,,,,,,,,,,,0.0240645991,0.1142060278,0.04800030541,0.05086604845,1.983148548,2.575386418,3.017525816,0.4735337716,7.130008221,25.67277824,2.764944001,3.102220008,21.64015924
659.8545455,433.6409091,2.992223556,38.50228265,14.91378767,440,1340,0.4614211264,356.5852051,692,440,692,436,-0.04593173975,32.76840376,0.07611241594,32.2319028,637,436,,,,,,,,,,,-2.889365875,,,,,,0.06803675043,0.1291229873,0.04822757879,0.0661584424,1.980534254,2.583331071,3.038897165,0.4646694796,7.130008221,25.69769112,2.769129752,3.100594028,21.68527302
659.912037,433.712963,3.003101811,38.17145857,14.73775459,432,1322,0.4588544079,355.5980835,692,440,692,436,-0.05498948435,32.69807642,0.06733717987,32.16936284,,,,,,,,,,,,,,,,,,,0.07993794707,0.1918318855,0.05393334971,0.06058841322,1.978133362,2.580024345,3.04887632,0.4627746658,7.130008221,25.69575621,2.775456449,3.094871488,21.68527163
659.9223744,433.6689498,3.006553227,38.20805054,14.93465141,438,1327,0.4719687211,355.5980835,692,440,692,437,-0.05982269037,32.69642579,0.03156687717,32.25011563,,,,,,,,,,,,,,,,,,,0.06495911418,0.1382135591,0.04849767684,0.05842190292,1.976659019,2.573430518,3.041845477,0.4698249207,7.130008221,25.6873615,2.790113574,3.091982006,21.65766505
659.9863326,433.6856492,3.00590584,38.48665263,14.87706809,439,1338,0.4765078327,354.7731628,692,440,692,436,-0.05905274657,32.6304448,0.06351977315,32.09721361,,,,,,,,,,,,,,,,,,,0.01429136697,0.1144979197,0.05652966185,0.06616342725,1.983407552,2.587776039,3.030768611,0.4735373571,7.130008221,25.67508614,2.822493074,3.095855304,21.61825373
659.8359909,433.667426,2.995385641,38.70331385,14.77903462,439,1316,0.4691650419,353.8361206,692,440,693,435,-0.04819046389,32.78147306,0.1060472855,33.19077061,,,,,,,,,,,,,,,,,,,0.08866831438,0.18213817,0.0519558851,0.09442592154,1.999976719,2.597953438,2.999507828,0.4743035502,7.130008221,25.66489508,2.874552257,3.102331309,21.57439946
659.8891403,433.6244344,2.997982944,38.38917245,14.95348945,442,1306,0.4823762842,353.6566162,692,440,693,435,-0.05238986604,32.73767172,0.102089342,33.13942083,,,,,,,,,,,,,,,,,,,0.007177547012,0.1387996456,0.05135711167,0.1031015009,2.007379863,2.586611028,2.9675895,0.4750174325,7.130008221,25.6782024,2.923271881,3.104623216,21.56964594
659.9193548,433.7211982,3.000774757,38.22758571,14.74164964,434,1286,0.4661521198,354.6406555,692,440,693,435,-0.05245825071,32.68931242,0.1021800342,33.10535332,,,,,,,,,,,,,,,,,,,0.03147098091,0.1101082496,0.05147577439,0.1029105345,2.008283684,2.585953656,2.948809908,0.4723381064,7.130008221,25.69315833,2.957352019,3.105902458,21.58190308
659.7426637,433.5981941,2.994274586,38.63462205,14.91546817,443,1291,0.4746719016,353.6566162,692,440,693,435,-0.04859673011,32.88645415,0.1051927279,33.28686648,,,,,,,,,,,,,,,,,,,0.1230858003,0.1206920082,0.04920553593,0.09682456506,2.005130469,2.580691403,2.929058403,0.4709430257,7.130008221,25.68965721,2.977575103,3.110041141,21.57397125
659.8082192,433.6689498,2.9945747,38.09612824,14.94481826,438,1281,0.4682761797,354.1200256,692,440,692,436,-0.04717043281,32.80842803,0.07473277038,32.27606772,,,,,,,,,,,,,,,,,,,0.03334790282,0.06788773925,0.04781142605,0.08205733323,1.99157732,2.567137308,2.943188219,0.4654421028,7.130008221,25.67613704,2.980170672,3.112528452,21.57053909
659.7949309,433.6935484,2.996526001,38.20978555,14.80958393,434,1306,0.4505441502,353.9519653,692,440,692,436,-0.04830810848,32.81673063,0.07357106432,32.28755482,,,,,,,,,,,,,,,,,,,0.04519053704,0.09602174118,0.04618374457,0.07557509119,1.985547481,2.566400341,2.964797622,0.4571611001,7.130008221,25.67110178,2.981972995,3.114623855,21.57247834
659.6734694,433.6281179,2.987925817,38.35063533,15.00217235,441,1286,0.4592799203,353.9519653,692,440,692,436,-0.04094832851,32.94852747,0.08042546573,32.41342941,,,,,,,,,,,,,,,,,,,0.09331894256,0.1979245027,0.04493087025,0.076653369,1.988171197,2.565615571,2.933710043,0.4583128935,7.130008221,25.68081173,3.001835195,3.117325,21.57508059
659.7732426,433.6031746,2.995164083,38.4315994,14.95559891,441,1276,0.4641475833,354.2908325,692,440,692,436,-0.0495187155,32.85549065,0.07219148023,32.31576492,,,,,,,,,,,,,,,,,,,0.02713877494,0.1836609898,0.04650317753,0.07503672465,1.988951773,2.554216276,2.904950445,0.4636664995,7.130008221,25.69233932,3.046716573,3.116709508,21.58540592
659.6404494,433.741573,2.9965755,38.29885957,15.19132919,445,1298,0.467090911,354.2908325,692,440,692,436,-0.0460269506,32.95919326,0.07533847242,32.43826452,,,,,,,,,,,,,,,,,,,0.158854961,0.1313010552,0.05024795992,0.0716174536,1.98391469,2.53248857,2.911089463,0.4674068712,7.130008221,25.69138364,3.075424284,3.114225816,21.59544717
660.1208054,433.6375839,3.004021208,38.32689221,15.22091562,447,1304,0.4712980793,354.6110535,692,440,692,436,-0.059419223,32.50789733,0.06360138932,31.96660852,658,421,,,,,,,,,,,1.874635788,,,,,,0.2738009355,0.1288659834,0.05566308906,0.06674172775,1.9749605,2.517358542,2.906159792,0.4698610016,7.130008221,25.67017859,3.048296209,3.111636862,21.5901678
659.8911111,433.6755556,3.004900506,38.48795586,15.32010249,450,1293,0.469756937,353.6240845,692,440,692,436,-0.05778695967,32.72582074,0.06442565992,32.19291518,,,,,,,,,,,,,,,,,,,0.09229264256,0.07592164287,0.05678877878,0.06727248873,1.966746212,2.51354875,2.895139821,0.4695159448,7.130008221,25.64936131,3.019537509,3.110541434,21.57252902
660.0720721,433.7027027,3.003981926,38.1769819,15.1999602,444,1295,0.467251826,354.1200256,691,441,692,437,-0.0940968126,31.77715018,0.03470240596,32.09773748,,,,,,,,,,,,,,,,,,,0.08742600821,0.1266328116,0.0535342608,0.08101015397,1.95816677,2.528672066,2.898951735,0.4696492114,7.130008221,25.64607239,3.017359689,3.114699637,21.57260387
659.7669683,433.6923077,2.989814011,38.57185815,14.95533995,442,1277,0.4743362565,354.1200256,691,441,692,436,-0.07806003101,32.07654337,0.08030657137,32.31553457,,,,,,,,,,,,,,,,,,,0.06190114169,0.3275428036,0.0660690939,0.07616638129,1.957528619,2.541198712,2.891079145,0.4729233051,7.130008221,25.64597302,3.022761649,3.118159457,21.57260387
660.1756757,433.8198198,3.004231974,38.05435293,15.25302579,444,1274,0.4757688813,353.6240845,692,440,692,436,-0.05444865056,32.41885633,0.06896082689,31.89891541,,,,,,,,,,,,,,,,,,,0.04869198115,0.3722384359,0.06932287846,0.07154332395,1.961271343,2.531618849,2.886089391,0.4722148089,7.130008221,25.64634252,3.011274037,3.11575582,21.57298001
659.765237,433.5440181,2.997604024,38.44770407,15.03276024,443,1292,0.4629852165,354.6406555,691,441,692,436,-0.09033418173,32.1123354,0.06794507065,32.32818881,,,,,,,,,,,,,,,,,,,0.2068068681,0.2204490831,0.07855520272,0.09253774682,1.975397452,2.549839181,2.901986114,0.4673809256,7.130008221,25.65423435,2.963548756,3.116023326,21.58590712
659.8561798,433.6494382,2.995884676,38.77302144,14.97435202,445,1293,0.4677843884,353.9519653,692,441,693,433,-0.07910379685,32.97356422,0.1653000191,33.15018234,,,,,,,,,,,,,,,,,,,0.07752434927,0.1026804596,0.07511671254,0.1328612223,1.999377999,2.588175525,2.908685997,0.4683429906,7.130008221,25.65609317,2.92204962,3.118002225,21.58557283
659.9160998,433.6961451,2.999508759,38.74452717,14.80767392,441,1282,0.4748179689,354.2908325,692,440,693,434,-0.05192507473,32.69732772,0.1328997802,33.08529556,,,,,,,,,,,,,,,,,,,0.06434127691,0.1016019248,0.05845816267,0.1486704928,2.008516513,2.605622774,2.896511661,0.4695847724,7.130008221,25.64745244,2.908261263,3.118102293,21.57847835
659.830735,433.5612472,2.994929348,38.9283747,14.97151832,449,1287,0.4609187632,353.8361206,692,440,693,433,-0.05087870437,32.80730331,0.1635823918,33.17401304,,,,,,,,,,,,,,,,,,,0.1391661844,0.09785212104,0.05118303567,0.1326457899,2.003246505,2.599068445,2.874707326,0.4668676045,7.130008221,25.63363326,2.89218753,3.120507649,21.57155079
659.7494407,433.5480984,2.995193394,38.70190419,15.00403671,447,1278,0.4708149225,353.9519653,692,440,692,436,-0.05104965921,32.88959726,0.07051859586,32.3436299,638,436,,,,,,,,,,,-2.882933357,,,,,,0.08920666578,0.07942373783,0.05266760109,0.1154597638,1.99803295,2.574546023,2.855924391,0.4702743771,7.130008221,25.5886247,2.885839043,3.122655284,21.52055323
659.9008811,433.5396476,3.000675724,38.75539107,15.26309718,454,1289,0.4785489,350.8276062,692,440,693,433,-0.05769238158,32.74277921,0.1572194718,33.10351785,,,,,,,,,,,,,,,,,,,0.0289891109,0.1583521899,0.05275916543,0.131025559,2.004181845,2.554014533,2.851296876,0.4711066371,7.130008221,25.509794,2.914723942,3.125435351,21.41975254
659.7264574,433.6121076,2.990790803,38.50575212,15.05123075,446,1279,0.4565138258,350.3441162,692,440,693,434,-0.04460223935,32.89964621,0.1391446965,33.27580349,637,436,,,,,,,,,,,-2.886103887,,,,,,0.1254496363,0.2032981556,0.04723250944,0.1442659926,2.014281101,2.548177104,2.859137106,0.4650401813,7.130008221,25.45289921,2.937989063,3.131942788,21.35489799
659.6971047,433.6302895,2.988936553,38.45417383,15.1577773,449,1285,0.4685841734,350.1785278,692,440,693,434,-0.04203317749,32.92491849,0.1415551056,33.30494742,,,,,,,,,,,,,,,,,,,0.06727741711,0.1656417081,0.04534898004,0.1384094151,2.016251563,2.546798299,2.861219268,0.462954008,7.130008221,25.43280342,2.919631113,3.13536405,21.33484571
659.7933333,433.5755556,2.997428693,38.6967119,15.14532547,450,1284,0.4581338593,349.677002,692,440,693,434,-0.05272732583,32.84117635,0.1313827525,33.20937916,,,,,,,,,,,,,,,,,,,0.1294118004,0.1418051177,0.04940373376,0.1423041096,2.01200215,2.547937782,2.862997526,0.4621271553,7.130008221,25.41924713,2.884681287,3.133968767,21.31457911
659.9125561,433.6883408,2.997497512,38.45704062,15.11218335,446,1286,0.4636567294,349.5153809,692,440,693,433,-0.05012710587,32.70231033,0.164895828,33.09460318,,,,,,,,,,,,,,,,,,,0.07512588416,0.09336833995,0.05055216872,0.1489357156,2.009574964,2.554600357,2.870284006,0.4616152079,7.130008221,25.40688851,2.856997124,3.135280085,21.3121168
659.7376682,433.5560538,2.993678177,38.6107648,15.00126824,446,1276,0.4610135134,350.1785278,692,440,693,434,-0.04922713733,32.89958204,0.1345684538,33.26529434,638,436,657,421,,,,,,,,,-2.881719242,1.933386734,,,,,0.08499890464,0.06883575563,0.04945120158,0.142248624,2.012134625,2.571164567,2.86603139,0.46164443,7.130008221,25.41005941,2.833076222,3.139292253,21.3247245
659.8049327,433.6188341,2.99514879,38.82429706,14.97723337,446,1275,0.460893964,349.8414001,692,440,693,434,-0.04922342581,32.82135943,0.1349617605,33.19725558,,,,,,,,,,,,,,,,,,,0.04942836694,0.07439805824,0.04993594462,0.1419184638,2.010517814,2.590209484,2.864976776,0.4634828821,7.130008221,25.42392679,2.802552323,3.1408761,21.34726093
659.9485459,433.6577181,2.998307971,38.88244101,14.94005868,447,1288,0.4711300869,351.3317566,692,440,693,433,-0.05206978955,32.67292842,0.1631818806,33.05799773,638,436,,,,,,,,,,,-2.89199339,,,,,,0.1051863676,0.07719297203,0.0513490885,0.1250773816,2.000830147,2.589534911,2.861972138,0.465314615,7.130008221,25.4352629,2.758932577,3.140624247,21.40498334
659.8218263,433.5501114,2.995804548,38.65588963,15.09527996,449,1269,0.4581043222,352.4769592,692,440,692,437,-0.05203334907,32.81822554,0.03898400478,32.36258017,,,,,,,,,,,,,,,,,,,0.006785198524,0.09580137042,0.0520698934,0.07010699966,1.988416924,2.577934323,2.859742598,0.4659506401,7.130008221,25.43739569,2.703478355,3.14018488,21.45501383
659.918552,433.719457,3.000412039,38.59284823,14.91460217,442,1284,0.4764638291,351.9801025,692,440,692,437,-0.05214308593,32.69043474,0.03927810846,32.24874053,,,,,,,,,,,,,,,,,,,0.1086367325,0.1166623227,0.03831695032,0.05297684661,1.981142509,2.576195294,2.879713471,0.4671801219,7.130008221,25.42375287,2.653055614,3.13930361,21.46733281
659.8781038,433.724605,3.004248611,38.51489225,14.99327209,443,1277,0.4576885073,352.637207,692,440,692,437,-0.0555878655,32.72914291,0.03572757957,32.28845654,,,,,,,,,,,,,,,,,,,0.05200148216,0.1514442499,0.03756465266,0.07033643871,1.978759747,2.572959701,2.894775821,0.465858829,7.130008221,25.42307536,2.618338547,3.137398817,21.49729708
659.7533333,433.5777778,2.99633668,38.72297696,15.08710556,450,1309,0.4715944723,353.7866516,691,442,692,437,-0.1180269379,32.36182944,0.03952534305,32.42775225,,,,,,,,,,,,,,,,,,,0.1207029461,0.1474706203,0.04702348251,0.08510168327,1.977426862,2.558097251,2.932452013,0.4687877922,7.130008221,25.44478718,2.589673864,3.133735521,21.53742069
659.8529412,433.6832579,2.996334366,38.15533742,15.07923741,442,1339,0.4742737169,353.4642944,692,440,692,436,-0.04876499175,32.76178599,0.07331566437,32.23043104,,,,,,,,,,,,,,,,,,,0.03465343258,0.1146769417,0.05511178403,0.07728463397,1.973797285,2.544262129,2.993056773,0.4722792098,7.130008221,25.47915576,2.557889201,3.132187644,21.59511334
659.8442438,433.6568849,3.003708065,38.33444681,15.03443869,443,1331,0.468974933,356.7463989,691,441,692,437,-0.09358161448,32.00941244,0.03429046434,32.32907478,638,436,,,,,,,,,,,-2.896851985,,,,,,0.06890959011,0.1149965732,0.04447365926,0.08923863328,1.970447772,2.5466765,2.988087099,0.4698615716,7.130008221,25.5136819,2.506334329,3.133348517,21.69524546
659.6269316,433.6710817,3.003124901,38.88629001,15.20877907,453,1320,0.4672227036,357.0770264,691,442,692,437,-0.1210263124,32.45982599,0.03599804399,32.54377447,638,436,,,,,,,,,,,-2.895852254,,,,,,0.09587943615,0.07912030022,0.03543664878,0.1146111605,1.971703504,2.564207609,2.963790073,0.4625996671,7.130008221,25.46679251,2.452030327,3.132747246,21.73279099
659.8744292,433.7442922,3.005134247,38.48131697,14.83822354,438,1324,0.4469783283,355.5980835,691,442,692,437,-0.1228104026,32.20183018,0.03546004281,32.29012126,673,454,,,,,,,,,,,-0.8593744052,,,,,,0.1651973302,0.05184916997,0.03571515369,0.1055135754,1.973040216,2.575707308,3.003968923,0.4536778908,7.130008221,25.35984091,2.436558139,3.131596455,21.68562637
659.8581081,433.8333333,3.007445613,38.50857733,15.04702579,444,1357,0.453532203,355.1295471,692,440,692,437,-0.05540718374,32.72810707,0.03594248516,32.29750752,638,436,637,441,658,421,,,,,,,-2.908644201,-2.70362409,1.8487318,,,,0.1143584817,0.0838162386,0.03591184051,0.07214503097,1.977470465,2.566635535,3.034987042,0.4523970042,7.130008221,25.31955008,2.436107635,3.129842289,21.67441209
659.8648649,433.6981982,3.002902194,38.43531216,15.04482021,444,1334,0.4555452825,356.8094788,692,440,692,437,-0.05495535379,32.74720776,0.03630234891,32.30431558,637,436,639,446,681,450,658,421,,,,,-2.902570399,-2.470169207,-0.5183119384,1.855305,,,0.05282446395,0.1186320637,0.03592884744,0.0554428793,1.980188373,2.547558106,3.028342559,0.4533567133,7.130008221,25.32575173,2.411034366,3.126575645,21.72070263
659.9633867,433.8146453,3.007321597,37.88252241,15.02335141,437,1332,0.4488040852,356.9565735,692,440,692,437,-0.05645362589,32.62825773,0.0351682068,32.19458145,637,441,658,421,,,,,,,,,-2.704067955,1.857099395,,,,,0.02786526399,0.1392407911,0.04351701696,0.04806513209,1.977558066,2.535748659,3.027410922,0.4513195256,7.130008221,25.31782952,2.382531667,3.123545696,21.75077848
659.8058691,433.6772009,3.002138384,38.32266681,15.05730036,443,1333,0.4521246497,356.9565735,692,439,692,436,-0.02439792279,32.63118533,0.06742930533,32.27781687,637,441,658,421,,,,,,,,,-2.691444513,1.851748768,,,,,0.07820676106,0.1370620338,0.05055358508,0.05796411652,1.972357352,2.544530748,3.031368585,0.4517335885,7.130008221,25.31436132,2.383378934,3.12124771,21.76585128
659.9954338,433.6666667,3.005627493,38.26807985,14.9117547,438,1340,0.4538809695,357.7988281,691,442,692,437,-0.1266069946,32.1049462,0.03218752284,32.17768434,639,448,,,,,,,,,,,-2.406614971,,,,,,0.1425769352,0.1222845101,0.04261402771,0.09955482447,1.962029735,2.558978364,3.030248512,0.4557689416,7.130008221,25.3159331,2.395632245,3.120122999,21.793005
660.0765766,433.75,3.001484321,38.51501406,15.05559828,444,1329,0.4631891777,357.896637,691,442,692,437,-0.1206073858,32.00500924,0.03865175983,32.08843192,637,441,,,,,,,,,,,-2.697077494,,,,,,0.1129915577,0.1127288549,0.05310714024,0.1217123471,1.962830055,2.570243197,3.023233105,0.4580056049,7.130008221,25.31453024,2.393872463,3.118014129,21.80881705
659.9618834,433.6636771,2.998229258,38.88135291,14.96415802,446,1359,0.4517630947,357.896637,691,442,693,435,-0.119027622,32.13812316,0.1029375185,33.06513128,,,,,,,,,,,,,,,,,,,0.1705339404,0.09969005371,0.08669729219,0.1026106608,1.984928494,2.58221902,3.039152519,0.4528421747,7.130008221,25.32248283,2.385995651,3.114471255,21.79826809
659.7991071,433.546875,2.995590548,38.71576674,15.04054673,448,1375,0.4446533318,357.1064148,692,440,693,435,-0.05178001316,32.84113766,0.102262372,33.23267757,682,449,,,,,,,,,,,-0.4620738023,,,,,,0.196905664,0.08027008398,0.08532796041,0.1176165915,2.001195206,2.579388026,3.055941587,0.4465421757,7.130008221,25.33577169,2.382191692,3.112286415,21.78128858
659.8761261,433.6351351,2.997760744,38.65021419,15.03275103,444,1349,0.4450989447,357.5723572,691,442,693,433,-0.1187241933,32.22834915,0.1630041034,33.12996253,682,449,,,,,,,,,,,-0.4631881857,,,,,,0.1200976289,0.1143501768,0.08681744705,0.1314163232,1.997679741,2.568202089,3.070846921,0.4456540405,7.130008221,25.33246133,2.388694736,3.114564456,21.78344682
660.087156,433.7431193,3.006028334,38.1560259,14.92463154,436,1368,0.4477649407,357.5723572,692,440,693,435,-0.0580413885,32.52042698,0.09739471396,32.93683427,660,421,,,,,,,,,,,1.713199993,,,,,,0.1219054378,0.2252602552,0.07128702192,0.1379889076,1.998115479,2.562388614,3.096877169,0.4473610262,7.130008221,25.32248628,2.396273643,3.11678175,21.79054548
659.8206278,433.5695067,2.994699009,38.62967953,15.05839208,446,1371,0.4488152787,357.5723572,692,440,693,432,-0.05034111741,32.81559444,0.194162099,33.21647318,657,421,,,,,,,,,,,1.938435562,,,,,,0.1800192496,0.2430127009,0.05199090449,0.1702754675,2.007389249,2.565538341,3.088140257,0.4547684024,7.130008221,25.32032563,2.400755383,3.112982049,21.78813804
659.8370536,433.5602679,2.993223556,38.76167651,15.05353839,448,1374,0.4736781113,357.4143372,692,440,693,432,-0.04923999462,32.80129987,0.1953829582,33.19963029,,,,,,,,,,,,,,,,,,,0.132665681,0.1375975393,0.05111863096,0.1936386477,2.010002112,2.566817134,3.058037169,0.4635988467,7.130008221,25.32941407,2.424724761,3.110590531,21.80077177
659.9273128,433.5,2.997289663,38.85603045,15.22511888,454,1373,0.4582238854,358.5596313,692,440,693,432,-0.05565341718,32.72471949,0.1896265752,33.10668573,637,440,,,,,,,,,,,-2.721034057,,,,,,0.1228155809,0.1037915943,0.05232509918,0.1929272063,2.006001936,2.555686172,3.05239821,0.4613772115,7.130008221,25.36778148,2.488694136,3.111033806,21.84540016
659.9977578,433.603139,2.993058452,38.43228362,15.10927,446,1380,0.4553829642,359.3563843,692,440,693,432,-0.04875356774,32.63530808,0.1970727165,33.04115679,638,436,657,421,,,,,,,,,-2.884527268,1.952849217,,,,,0.06699417429,0.1422733349,0.05203234627,0.1549778186,1.998141291,2.551776928,3.070441578,0.4580224666,7.130008221,25.43444712,2.580367654,3.109976063,21.91326378
659.8459821,433.5803571,2.9994997,38.74590055,15.08936702,448,1375,0.4631000528,361.0720215,692,440,692,437,-0.05496883242,32.78860593,0.03613926612,32.33534941,637,440,,,,,,,,,,,-2.725567108,,,,,,0.1034306103,0.1664575967,0.05198451654,0.1162427313,1.99469357,2.560854096,3.093208688,0.4594918481,7.130008221,25.49903175,2.658335742,3.107966929,22.0021593
659.8687783,433.6063348,2.994419061,38.40732096,14.97787744,442,1388,0.4563843227,362.6789246,692,440,693,432,-0.0492468336,32.76117158,0.1956196763,33.17013965,,,,,,,,,,,,,,,,,,,0.08472588273,0.129627898,0.05089771516,0.1247502025,1.996786655,2.565697275,3.092468411,0.4585288495,7.130008221,25.54937066,2.701918488,3.103577586,22.05018265
659.7897092,433.5838926,2.995100255,38.65473201,15.06133722,447,1350,0.4582466998,360.9016418,692,440,692,436,-0.05012836103,32.84310078,0.07162219115,32.30078033,,,,,,,,,,,,,,,,,,,0.03104652387,0.0616305186,0.05019326934,0.09477971027,1.98863029,2.563250632,3.054063559,0.4625747921,7.130008221,25.64268646,2.193011431,3.092631716,22.05658995
659.9799107,433.6428571,2.996874631,38.67155447,15.13114988,448,1360,0.4774214463,363.2698669,692,440,692,437,-0.05126952172,32.64505143,0.0402547825,32.19559793,,,,,,,,,,,,,,,,,,,0.2264229056,0.09426850383,0.04722631892,0.05197046438,1.975863219,2.544946351,3.035929249,0.46418102,7.130008221,25.77300727,1.182438098,3.078560321,22.22239816
660.0975057,433.8117914,3.005213819,37.9482929,15.16850262,441,1346,0.4436344876,371.1940308,692,440,692,437,-0.05521445304,32.49712403,0.03677351954,32.061407,,,,,,,,,,,,,,,,,,,0.1486570258,0.1675314611,0.03755474761,0.05414453988,1.972688335,2.537892827,3.050950999,0.4552190633,7.130008221,25.82990853,0.7293142511,3.071980202,22.54514171
659.8929385,433.6537585,3.001329043,38.55479222,14.87310698,439,1345,0.4561858318,374.1617432,692,440,692,437,-0.05487973174,32.72824742,0.03641716887,32.28096545,,,,,,,,,,,,,,,,,,,0.08987936417,0.1499456652,0.0446065504,0.05472280556,1.974900225,2.57214723,3.081144163,0.4490329154,7.130008221,25.80194352,0.7613188038,3.071244323,22.80117097
659.9906542,433.8341121,3.005213059,38.0974236,14.63985323,428,1346,0.4401255103,377.1074219,692,440,692,436,-0.05391730573,32.59779734,0.06881834432,32.08253868,638,443,,,,,,,,,,,-2.610301238,,,,,,0.1056535965,0.1081155873,0.05323671465,0.05385601579,1.974607491,2.591200479,3.134886865,0.4409459436,7.130008221,25.77456193,0.7526255223,3.071909352,22.9417926
659.944186,433.855814,3.002450454,37.94336145,14.77582641,430,1370,0.4273469221,377.4784851,692,440,692,437,-0.05023251541,32.63933563,0.04137020567,32.20964319,637,441,,,,,,,,,,,-2.700593204,,,,,,0.0931640071,0.105959946,0.0500985734,0.05700886506,1.974398366,2.571921464,3.142579276,0.4311458533,7.130008221,25.77072444,0.7498436665,3.071739984,23.02405021
659.9234339,433.8352668,2.997731686,37.8641119,14.8515439,431,1316,0.4297640585,379.1899109,692,440,692,436,-0.04601195705,32.66358874,0.07647670457,32.14952821,638,443,,,,,,,,,,,-2.601776361,,,,,,0.05995477402,0.1601942191,0.04929661616,0.1042682309,1.976162843,2.557140577,3.092335294,0.4288771699,7.130008221,25.77447098,0.7527356476,3.072244128,23.08410056
659.8816705,433.8352668,3.006890775,37.92638931,14.80566267,431,1326,0.4286336406,379.3375854,692,440,692,431,-0.05493003514,32.70460247,0.2227493086,32.24322914,,,,,,,,,,,,,,,,,,,0.02997887296,0.1829178786,0.05353753318,0.1855815762,1.976227827,2.554480562,3.070546148,0.4289969465,7.130008221,25.78541935,0.7720384888,3.076844442,23.13055615
659.9977064,433.7912844,3.00824288,38.0737156,14.95909796,436,1341,0.4289564464,380.3800659,692,440,692,431,-0.05827810538,32.59900219,0.2203509829,32.12379278,638,443,,,,,,,,,,,-2.611787154,,,,,,0.06250589447,0.1286822263,0.07349049893,0.1747068647,1.973276463,2.561688211,3.096549788,0.429840367,7.130008221,25.80894377,0.8552978669,3.082258562,23.18368405
659.7477064,434.0022936,3.013537212,38.52713318,14.84803429,436,1377,0.4328149348,381.6346436,691,442,692,437,-0.1224757498,32.25940424,0.03537618436,32.3913057,636,443,,,,,,,,,,,-2.651362785,,,,,,0.17090599,0.2417319583,0.08662414531,0.1388237341,1.975101373,2.587985862,3.138280344,0.4340005185,7.130008221,25.86700696,1.031672819,3.082747085,23.25389886
659.7793103,433.7494253,2.993247052,38.63033726,14.76001373,435,1375,0.4414157579,382.6917725,692,440,692,430,-0.04326697618,32.82137301,0.2641915847,32.43811079,646,454,,,,,,,,,,,-2.01992851,,,,,,0.219401087,0.3554560253,0.06449803141,0.1591181038,1.983223688,2.606075567,3.179114899,0.4364219122,7.130008221,25.92992002,1.264822868,3.077916293,23.2940062
659.7681818,433.6068182,2.994766538,38.60186156,14.8750129,440,1424,0.4300411982,381.9555054,692,440,692,436,-0.04898242347,32.85974554,0.07271306143,32.3205418,638,452,,,,,,,,,,,-2.293207377,,,,,,0.1739641186,0.2446231166,0.04862364053,0.1277666991,1.990992493,2.610959068,3.212150021,0.435368513,7.130008221,25.95764874,1.474848537,3.078542053,23.30510192
659.932243,433.8060748,3.004053822,38.42127845,14.57313625,428,1376,0.4399758978,383.0992126,692,440,693,435,-0.05326273899,32.66046156,0.1014490889,33.08930358,,,,,,,,,,,,,,,,,,,0.08730460257,0.1994847328,0.05133668153,0.07918338342,1.995332445,2.617336853,3.214862999,0.4352608036,7.130008221,25.96550769,1.633787058,3.082836501,23.31025203
659.7636364,433.6704545,2.997549913,38.67840641,14.86844317,440,1405,0.4310502206,381.8861084,692,440,692,437,-0.04983882468,32.85188406,0.04112229447,32.40785419,638,452,,,,,,,,,,,-2.297595946,,,,,,0.1175173286,0.201145936,0.05002907998,0.08757228588,1.999278518,2.608415513,3.194079227,0.4331353861,7.130008221,25.96679604,1.713910112,3.081080592,23.30451982
659.7227273,433.6,2.993025558,38.58527031,14.87214753,440,1397,0.4304652051,382.7923584,692,440,693,433,-0.04717593158,32.9056581,0.1665954657,33.28268138,640,452,,,,,,,,,,,-2.242310036,,,,,,0.1681035155,0.124988003,0.04796751249,0.1506694104,2.002986146,2.592615486,3.160227273,0.4308244052,7.130008221,25.96450474,1.73619201,3.077915399,23.30199893
